time,temperature
2023-01-26 00:41:06,22.9
2023-01-26 00:49:34,22.1
2023-01-26 01:04:00,22.8
2023-01-26 01:15:29,22.1
2023-01-26 01:26:55,22.8
2023-01-26 01:41:51,21.9
2023-01-26 01:49:50,22.8
2023-01-26 02:08:21,21.9
2023-01-26 02:12:44,22.8
2023-01-26 02:34:21,22.0
2023-01-26 02:35:39,22.8
2023-01-26 02:58:34,22.8
2023-01-26 03:00:41,21.9
2023-01-26 03:21:28,22.8
2023-01-26 03:27:01,21.8
2023-01-26 03:44:23,22.8
2023-01-26 03:52:58,22.0
2023-01-26 04:07:18,22.8
2023-01-26 04:18:55,22.1
2023-01-26 04:30:12,22.8
2023-01-26 04:44:48,22.1
2023-01-26 04:53:06,22.8
2023-01-26 05:10:45,22.1
2023-01-26 05:16:01,22.8
2023-01-26 05:37:10,21.8
2023-01-26 05:54:09,22.8
2023-01-26 06:03:03,22.0
2023-01-26 06:17:03,22.8
2023-01-26 06:29:24,21.8
2023-01-26 06:39:58,22.7
2023-01-26 06:55:43,21.8
2023-01-26 07:02:52,22.8
2023-01-26 07:22:05,21.8
2023-01-26 07:25:47,22.8
2023-01-26 07:48:27,21.8
2023-01-26 07:48:42,22.8
2023-01-26 08:11:36,22.9
2023-01-26 08:14:47,21.9
2023-01-26 08:34:31,22.9
2023-01-26 08:40:46,22.1
2023-01-26 08:57:26,23.0
2023-01-26 09:07:07,22.0
2023-01-26 09:20:20,23.1
2023-01-26 09:33:02,22.3
2023-01-26 09:43:15,23.2
2023-01-26 09:58:59,22.4
2023-01-26 10:06:09,23.2
2023-01-26 10:25:19,22.2
2023-01-26 10:29:04,23.2
2023-01-26 10:51:17,22.4
2023-01-26 10:51:59,23.3
2023-01-26 11:14:55,23.3
2023-01-26 11:17:15,22.4
2023-01-26 11:37:48,23.3
2023-01-26 11:43:13,22.5
2023-01-26 12:00:43,23.3
2023-01-26 12:09:34,22.4
2023-01-26 12:23:37,23.4
2023-01-26 12:35:56,22.5
2023-01-26 12:46:32,23.4
2023-01-26 13:02:17,22.6
2023-01-26 13:09:26,23.4
2023-01-26 13:28:38,22.6
2023-01-26 13:32:21,23.4
2023-01-26 13:55:00,22.6
2023-01-26 13:55:16,23.4
2023-01-26 14:18:10,23.4
2023-01-26 14:21:20,22.7
2023-01-26 14:41:05,23.4
2023-01-26 14:47:19,22.8
2023-01-26 15:04:00,23.4
2023-01-26 15:13:40,22.8
2023-01-26 15:26:54,23.4
2023-01-26 15:39:39,22.8
2023-01-26 15:49:49,23.4
2023-01-26 16:05:59,22.8
2023-01-26 16:12:44,23.3
2023-01-26 16:32:20,22.7
2023-01-26 16:35:39,23.3
2023-01-26 16:58:18,22.7
2023-01-26 16:58:35,23.3
2023-01-26 17:21:28,23.3
2023-01-26 17:24:39,22.7
2023-01-26 17:44:22,23.3
2023-01-26 17:51:01,22.6
2023-01-26 18:07:18,23.2
2023-01-26 18:17:24,22.6
2023-01-26 18:30:12,23.2
2023-01-26 18:43:43,22.6
2023-01-26 18:53:06,23.2
2023-01-26 19:09:40,22.6
2023-01-26 19:16:01,23.1
2023-01-26 19:36:01,22.6
2023-01-26 19:38:56,23.1
2023-01-26 20:01:50,23.1
2023-01-26 20:02:24,22.5
2023-01-26 20:24:46,23.1
2023-01-26 20:28:45,22.5
2023-01-26 20:47:40,23.1
2023-01-26 20:55:06,22.5
2023-01-26 21:10:35,23.1
2023-01-26 21:21:27,22.4
2023-01-26 21:33:30,23.1
2023-01-26 21:47:48,22.4
2023-01-26 21:56:24,23.0
2023-01-26 22:14:08,22.4
2023-01-26 22:19:19,23.0
2023-01-26 22:40:29,22.4
2023-01-26 22:42:14,23.0
2023-01-26 23:05:08,23.0
2023-01-26 23:06:49,22.4
2023-01-26 23:28:03,23.0
2023-01-26 23:32:48,22.4
2023-01-26 23:50:58,23.0
2023-01-26 23:59:08,22.4
2023-01-27 00:13:52,23.0
2023-01-27 00:25:05,22.4
2023-01-27 00:36:47,23.0
2023-01-27 00:51:03,22.4
2023-01-27 00:59:41,23.0
2023-01-27 01:17:19,22.4
2023-01-27 01:22:36,23.0
2023-01-27 01:43:40,22.3
2023-01-27 01:45:31,23.0
2023-01-27 02:08:26,23.0
2023-01-27 02:10:03,22.2
2023-01-27 02:31:20,23.0
2023-01-27 02:36:24,22.2
2023-01-27 02:54:15,23.0
2023-01-27 03:02:45,22.2
2023-01-27 03:17:09,23.0
2023-01-27 03:29:06,22.2
2023-01-27 03:40:04,23.0
2023-01-27 03:55:03,22.4
2023-01-27 04:02:59,23.0
2023-01-27 04:21:02,22.4
2023-01-27 04:25:55,23.0
2023-01-27 04:47:23,22.2
2023-01-27 05:04:03,23.0
2023-01-27 05:13:44,22.2
2023-01-27 05:27:11,23.0
2023-01-27 05:40:05,22.2
2023-01-27 05:49:50,22.9
2023-01-27 06:06:03,22.3
2023-01-27 06:12:45,22.9
2023-01-27 06:32:26,22.2
2023-01-27 06:35:39,22.9
2023-01-27 06:58:33,23.0
2023-01-27 06:58:46,22.2
2023-01-27 07:21:29,23.0
2023-01-27 07:25:07,22.2
2023-01-27 07:44:23,23.0
2023-01-27 07:51:28,22.3
2023-01-27 08:07:17,23.0
2023-01-27 08:17:26,22.4
2023-01-27 08:30:12,23.1
2023-01-27 08:43:23,22.5
2023-01-27 08:53:06,23.2
2023-01-27 09:09:44,22.5
2023-01-27 09:16:01,23.2
2023-01-27 09:35:43,22.6
2023-01-27 09:38:57,23.3
2023-01-27 10:01:51,23.4
2023-01-27 10:02:02,22.6
2023-01-27 10:24:45,23.5
2023-01-27 10:28:23,22.7
2023-01-27 10:47:40,23.5
2023-01-27 10:47:55,23.5
2023-01-27 10:54:44,22.7
2023-01-27 11:10:34,23.5
2023-01-27 11:21:05,22.8
2023-01-27 11:33:29,23.5
2023-01-27 11:47:25,22.9
2023-01-27 11:56:24,23.6
2023-01-27 12:13:42,23.0
2023-01-27 12:19:18,23.6
2023-01-27 12:40:04,23.1
2023-01-27 12:42:13,23.7
2023-01-27 13:05:07,23.7
2023-01-27 13:06:24,23.2
2023-01-27 13:28:02,23.7
2023-01-27 13:32:44,23.3
2023-01-27 13:50:58,23.7
2023-01-27 13:59:05,23.3
2023-01-27 14:13:51,23.7
2023-01-27 14:25:26,23.3
2023-01-27 14:36:46,23.5
2023-01-27 14:51:27,23.1
2023-01-27 14:59:40,23.5
2023-01-27 15:17:45,23.2
2023-01-27 15:22:35,23.4
2023-01-27 15:43:44,23.1
2023-01-27 15:45:29,23.5
2023-01-27 16:08:24,23.5
2023-01-27 16:10:05,23.2
2023-01-27 16:31:18,23.5
2023-01-27 16:36:25,23.2
2023-01-27 16:54:13,23.5
2023-01-27 17:02:42,23.1
2023-01-27 17:17:08,23.5
2023-01-27 17:28:40,22.9
2023-01-27 17:40:02,23.4
2023-01-27 17:54:55,22.9
2023-01-27 18:02:57,23.3
2023-01-27 18:20:59,22.8
2023-01-27 18:25:52,23.3
2023-01-27 18:47:20,22.8
2023-01-27 18:48:46,23.3
2023-01-27 19:11:41,23.2
2023-01-27 19:13:38,22.8
2023-01-27 19:34:35,23.2
2023-01-27 19:39:59,22.7
2023-01-27 19:57:30,23.2
2023-01-27 20:05:54,22.7
2023-01-27 20:20:24,23.2
2023-01-27 20:32:13,22.7
2023-01-27 20:43:20,23.2
2023-01-27 20:58:03,22.6
2023-01-27 21:06:14,23.2
2023-01-27 21:24:00,22.6
2023-01-27 21:29:09,23.1
2023-01-27 21:50:18,22.5
2023-01-27 21:52:05,23.1
2023-01-27 22:14:58,23.1
2023-01-27 22:16:35,22.4
2023-01-27 22:37:52,23.0
2023-01-27 22:42:53,22.4
2023-01-27 23:00:47,23.0
2023-01-27 23:09:14,22.2
2023-01-27 23:23:41,23.0
2023-01-27 23:35:33,22.2
2023-01-27 23:46:36,23.0
2023-01-28 00:01:28,22.4
2023-01-28 00:09:31,23.0
2023-01-28 00:27:23,22.4
2023-01-28 00:32:27,23.0
2023-01-28 00:53:19,22.3
2023-01-28 00:55:20,22.9
2023-01-28 01:18:15,22.9
2023-01-28 01:19:38,22.1
2023-01-28 01:41:09,22.9
2023-01-28 01:45:59,22.0
2023-01-28 02:04:04,22.9
2023-01-28 02:19:04,22.2
2023-01-28 02:26:58,22.9
2023-01-28 02:45:22,22.0
2023-01-28 02:49:53,22.9
2023-01-28 03:11:19,22.2
2023-01-28 03:12:48,22.9
2023-01-28 03:35:42,22.9
2023-01-28 03:37:37,22.0
2023-01-28 04:03:57,22.0
2023-01-28 04:13:53,22.9
2023-01-28 04:30:14,21.9
2023-01-28 04:36:48,22.9
2023-01-28 04:56:03,22.1
2023-01-28 04:59:43,22.9
2023-01-28 05:22:21,22.0
2023-01-28 05:22:37,22.8
2023-01-28 05:45:32,22.8
2023-01-28 05:48:42,21.9
2023-01-28 06:08:26,22.8
2023-01-28 06:15:02,21.9
2023-01-28 06:31:21,22.8
2023-01-28 06:41:20,21.9
2023-01-28 06:54:16,22.8
2023-01-28 07:07:27,21.9
2023-01-28 07:17:10,22.8
2023-01-28 07:33:27,22.1
2023-01-28 07:40:06,22.9
2023-01-28 07:59:25,22.1
2023-01-28 08:02:59,22.9
2023-01-28 08:25:45,22.0
2023-01-28 08:25:54,22.9
2023-01-28 08:48:49,22.9
2023-01-28 08:52:03,21.9
2023-01-28 09:11:44,22.9
2023-01-28 09:18:01,22.1
2023-01-28 09:34:38,22.9
2023-01-28 09:44:13,22.0
2023-01-28 09:57:33,22.9
2023-01-28 10:10:12,22.1
2023-01-28 10:20:28,22.9
2023-01-28 10:36:33,22.1
2023-01-28 10:43:23,22.9
2023-01-28 11:02:28,22.2
2023-01-28 11:06:17,22.9
2023-01-28 11:28:24,22.4
2023-01-28 11:29:14,23.0
2023-01-28 11:52:07,23.0
2023-01-28 11:54:44,22.1
2023-01-28 12:15:02,23.0
2023-01-28 12:21:04,22.2
2023-01-28 12:37:56,23.0
2023-01-28 12:47:26,22.3
2023-01-28 13:00:51,23.1
2023-01-28 13:13:45,22.3
2023-01-28 13:23:45,23.0
2023-01-28 13:39:43,22.4
2023-01-28 13:46:42,23.0
2023-01-28 14:06:02,22.4
2023-01-28 14:09:35,23.0
2023-01-28 14:32:23,22.3
2023-01-28 14:32:29,23.0
2023-01-28 14:55:26,23.0
2023-01-28 14:58:17,22.4
2023-01-28 15:18:19,22.9
2023-01-28 15:24:14,22.4
2023-01-28 15:41:13,22.9
2023-01-28 15:50:33,22.2
2023-01-28 16:04:08,22.9
2023-01-28 16:16:31,22.4
2023-01-28 16:27:03,22.9
2023-01-28 16:42:51,22.1
2023-01-28 16:49:57,22.9
2023-01-28 17:08:50,22.2
2023-01-28 17:12:52,22.9
2023-01-28 17:35:11,22.1
2023-01-28 17:35:47,22.9
2023-01-28 17:58:41,22.9
2023-01-28 18:01:31,22.1
2023-01-28 18:21:36,22.9
2023-01-28 18:27:42,22.0
2023-01-28 18:44:31,22.9
2023-01-28 18:53:37,22.1
2023-01-28 19:07:25,22.9
2023-01-28 19:19:33,22.1
2023-01-28 19:30:22,22.8
2023-01-28 19:45:53,22.0
2023-01-28 19:53:15,22.8
2023-01-28 20:12:12,21.9
2023-01-28 20:16:10,22.8
2023-01-28 20:38:31,21.9
2023-01-28 20:39:04,22.8
2023-01-28 21:01:59,22.7
2023-01-28 21:04:25,22.1
2023-01-28 21:24:54,22.7
2023-01-28 21:30:19,22.1
2023-01-28 21:47:49,22.7
2023-01-28 21:56:37,21.9
2023-01-28 22:10:43,22.7
2023-01-28 22:22:55,21.8
2023-01-28 22:33:38,22.7
2023-01-28 22:48:33,22.0
2023-01-28 22:56:33,22.7
2023-01-28 23:14:29,22.0
2023-01-28 23:19:27,22.6
2023-01-28 23:40:47,21.8
2023-01-28 23:42:22,22.6
2023-01-29 00:05:16,22.6
2023-01-29 00:06:43,21.9
2023-01-29 00:28:11,22.6
2023-01-29 00:32:40,21.9
2023-01-29 00:51:05,22.5
2023-01-29 00:58:56,21.7
2023-01-29 01:14:03,22.5
2023-01-29 01:24:53,21.8
2023-01-29 01:36:55,22.5
2023-01-29 01:51:11,21.6
2023-01-29 01:59:50,22.5
2023-01-29 02:17:07,21.8
2023-01-29 02:22:45,22.5
2023-01-29 02:43:01,21.8
2023-01-29 02:45:39,22.5
2023-01-29 03:09:16,21.5
2023-01-29 03:23:45,22.4
2023-01-29 03:35:13,21.7
2023-01-29 03:46:40,22.4
2023-01-29 04:01:33,21.5
2023-01-29 04:09:34,22.4
2023-01-29 04:27:30,21.7
2023-01-29 04:32:29,22.3
2023-01-29 04:53:48,21.3
2023-01-29 04:55:24,22.3
2023-01-29 05:18:18,22.3
2023-01-29 05:19:45,21.6
2023-01-29 05:41:15,22.3
2023-01-29 05:46:03,21.2
2023-01-29 06:04:08,22.2
2023-01-29 06:12:00,21.5
2023-01-29 06:27:02,22.2
2023-01-29 06:37:56,21.5
2023-01-29 06:38:11,21.5
2023-01-29 06:49:57,22.2
2023-01-29 07:03:49,21.5
2023-01-29 07:12:52,22.2
2023-01-29 07:29:46,21.6
2023-01-29 07:35:46,22.2
2023-01-29 07:56:04,21.2
2023-01-29 07:58:41,22.2
2023-01-29 08:21:36,22.1
2023-01-29 08:22:03,21.4
2023-01-29 08:44:30,22.1
2023-01-29 08:47:56,21.5
2023-01-29 09:07:25,22.1
2023-01-29 09:13:52,21.5
2023-01-29 09:30:20,22.1
2023-01-29 09:39:48,21.5
2023-01-29 09:53:14,22.2
2023-01-29 10:05:43,21.5
2023-01-29 10:16:09,22.2
2023-01-29 10:32:01,21.1
2023-01-29 10:39:04,22.2
2023-01-29 10:58:19,21.0
2023-01-29 11:01:59,22.2
2023-01-29 11:24:15,21.3
2023-01-29 11:24:53,22.2
2023-01-29 11:47:48,22.2
2023-01-29 11:50:11,21.5
2023-01-29 12:10:43,22.2
2023-01-29 12:16:31,21.1
2023-01-29 12:33:37,22.2
2023-01-29 12:42:27,21.4
2023-01-29 12:56:32,22.2
2023-01-29 13:08:24,21.5
2023-01-29 13:19:27,22.2
2023-01-29 13:34:44,21.1
2023-01-29 13:42:21,22.2
2023-01-29 14:01:05,21.1
2023-01-29 14:05:16,22.2
2023-01-29 14:27:22,21.0
2023-01-29 14:28:11,22.2
2023-01-29 14:51:08,22.2
2023-01-29 14:53:19,21.3
2023-01-29 15:14:03,22.1
2023-01-29 15:14:15,22.1
2023-01-29 15:19:17,21.3
2023-01-29 15:36:55,22.1
2023-01-29 15:45:14,21.3
2023-01-29 15:59:49,22.0
2023-01-29 16:11:34,21.0
2023-01-29 16:22:44,22.0
2023-01-29 16:37:54,20.9
2023-01-29 16:45:39,22.0
2023-01-29 16:45:54,22.0
2023-01-29 17:03:53,21.2
2023-01-29 17:08:33,22.0
2023-01-29 17:30:14,21.0
2023-01-29 17:31:28,22.0
2023-01-29 17:54:22,22.0
2023-01-29 17:56:35,20.9
2023-01-29 18:17:19,22.0
2023-01-29 18:22:56,20.9
2023-01-29 18:40:12,22.0
2023-01-29 18:49:15,20.9
2023-01-29 19:03:06,22.0
2023-01-29 19:15:12,21.2
2023-01-29 19:26:05,22.0
2023-01-29 19:41:09,21.2
2023-01-29 19:48:56,22.0
2023-01-29 20:07:28,20.9
2023-01-29 20:11:51,22.0
2023-01-29 20:33:26,21.2
2023-01-29 20:34:47,22.0
2023-01-29 20:57:40,22.0
2023-01-29 20:59:46,20.9
2023-01-29 21:20:35,22.0
2023-01-29 21:25:42,21.2
2023-01-29 21:43:30,22.0
2023-01-29 21:51:39,21.2
2023-01-29 22:06:27,21.9
2023-01-29 22:17:35,21.2
2023-01-29 22:29:19,21.9
2023-01-29 22:43:30,21.2
2023-01-29 22:52:13,21.9
2023-01-29 23:09:26,21.2
2023-01-29 23:15:08,21.9
2023-01-29 23:35:21,21.2
2023-01-29 23:38:03,21.9
2023-01-30 00:00:57,21.9
2023-01-30 00:01:19,21.2
2023-01-30 00:23:52,21.9
2023-01-30 00:27:40,20.8
2023-01-30 00:46:46,21.8
2023-01-30 00:53:38,21.1
2023-01-30 01:09:43,21.8
2023-01-30 01:19:32,21.1
2023-01-30 01:32:36,21.8
2023-01-30 01:45:30,21.1
2023-01-30 01:55:31,21.8
2023-01-30 02:33:37,21.8
2023-01-30 02:49:33,21.0
2023-01-30 02:56:32,21.8
2023-01-30 03:15:53,20.7
2023-01-30 03:19:26,21.8
2023-01-30 03:41:47,21.0
2023-01-30 03:42:22,21.8
2023-01-30 04:05:15,21.8
2023-01-30 04:07:46,21.0
2023-01-30 04:28:10,21.7
2023-01-30 04:34:08,20.7
2023-01-30 04:51:04,21.7
2023-01-30 05:00:29,20.5
2023-01-30 05:13:59,21.7
2023-01-30 05:26:51,20.5
2023-01-30 05:36:53,21.7
2023-01-30 05:53:11,20.5
2023-01-30 05:59:48,21.7
2023-01-30 06:19:09,20.9
2023-01-30 06:22:42,21.7
2023-01-30 06:45:07,20.9
2023-01-30 06:45:37,21.7
2023-01-30 07:08:31,21.7
2023-01-30 07:11:26,20.5
2023-01-30 07:31:26,21.7
2023-01-30 07:37:24,20.8
2023-01-30 07:54:20,21.7
2023-01-30 08:03:22,20.9
2023-01-30 08:17:16,21.7
2023-01-30 08:29:17,21.0
2023-01-30 08:40:10,21.7
2023-01-30 08:55:13,21.0
2023-01-30 09:03:04,21.8
2023-01-30 09:21:31,20.7
2023-01-30 09:25:59,21.8
2023-01-30 09:47:29,21.0
2023-01-30 09:48:53,21.8
2023-01-30 10:11:48,21.9
2023-01-30 10:13:25,21.1
2023-01-30 10:34:43,21.9
2023-01-30 10:39:45,20.8
2023-01-30 10:57:37,21.9
2023-01-30 11:06:06,20.8
2023-01-30 11:20:34,22.0
2023-01-30 11:32:01,21.1
2023-01-30 11:43:27,22.0
2023-01-30 11:57:55,21.2
2023-01-30 12:06:21,22.0
2023-01-30 12:23:50,21.2
2023-01-30 12:29:15,22.0
2023-01-30 12:50:00,20.9
2023-01-30 12:52:10,22.0
2023-01-30 13:15:04,22.0
2023-01-30 13:15:52,21.2
2023-01-30 13:37:59,22.0
2023-01-30 13:42:13,21.1
2023-01-30 14:00:54,22.1
2023-01-30 14:08:14,21.3
2023-01-30 14:23:48,22.1
2023-01-30 14:34:35,21.2
2023-01-30 14:46:43,22.1
2023-01-30 15:00:33,21.5
2023-01-30 15:09:37,22.1
2023-01-30 15:26:25,21.5
2023-01-30 15:32:32,22.1
2023-01-30 15:52:23,21.5
2023-01-30 15:55:26,22.0
2023-01-30 16:18:21,22.0
2023-01-30 16:18:44,21.2
2023-01-30 16:41:15,22.0
2023-01-30 16:45:05,21.1
2023-01-30 17:04:10,21.9
2023-01-30 17:11:04,21.2
2023-01-30 17:27:06,21.9
2023-01-30 17:37:02,21.2
2023-01-30 17:49:59,21.8
2023-01-30 18:03:00,21.2
2023-01-30 18:12:54,21.8
2023-01-30 18:29:23,21.0
2023-01-30 18:35:48,21.8
2023-01-30 18:55:43,20.9
2023-01-30 18:58:43,21.8
2023-01-30 19:21:38,21.8
2023-01-30 19:21:42,21.1
2023-01-30 19:44:32,21.8
2023-01-30 19:48:02,20.9
2023-01-30 20:07:27,21.8
2023-01-30 20:14:00,21.0
2023-01-30 20:30:21,21.8
2023-01-30 20:39:58,21.1
2023-01-30 20:53:16,21.7
2023-01-30 21:06:18,20.8
2023-01-30 21:16:10,21.7
2023-01-30 21:32:16,21.0
2023-01-30 21:39:05,21.6
2023-01-30 21:58:37,20.8
2023-01-30 22:02:00,21.6
2023-01-30 22:24:54,21.6
2023-01-30 22:24:59,20.7
2023-01-30 22:47:48,21.6
2023-01-30 22:51:20,20.7
2023-01-30 23:10:45,21.6
2023-01-30 23:17:41,20.7
2023-01-30 23:33:38,21.6
2023-01-30 23:44:02,20.7
2023-01-30 23:56:32,21.6
2023-01-31 00:10:01,21.0
2023-01-31 00:19:28,21.6
2023-01-31 00:36:22,20.7
2023-01-31 00:42:21,21.6
2023-01-31 01:02:44,20.7
2023-01-31 01:05:16,21.6
2023-01-31 01:29:04,20.6
2023-01-31 01:43:29,21.6
2023-01-31 01:55:04,20.9
2023-01-31 02:06:24,21.6
2023-01-31 02:21:26,20.7
2023-01-31 02:29:18,21.6
2023-01-31 02:47:47,20.7
2023-01-31 02:52:13,21.6
2023-01-31 03:13:46,20.9
2023-01-31 03:15:07,21.6
2023-01-31 03:38:02,21.6
2023-01-31 03:40:08,20.7
2023-01-31 04:00:56,21.6
2023-01-31 04:06:08,20.9
2023-01-31 04:23:51,21.6
2023-01-31 04:32:28,20.7
2023-01-31 04:46:45,21.6
2023-01-31 04:58:29,20.9
2023-01-31 05:09:40,21.6
2023-01-31 05:24:50,20.7
2023-01-31 05:32:35,21.6
2023-01-31 05:51:13,20.7
2023-01-31 05:55:29,21.6
2023-01-31 06:17:34,20.7
2023-01-31 06:18:24,21.6
2023-01-31 06:41:19,21.6
2023-01-31 06:43:33,20.9
2023-01-31 07:04:13,21.6
2023-01-31 07:09:54,20.7
2023-01-31 07:27:09,21.6
2023-01-31 07:35:54,21.0
2023-01-31 07:50:02,21.7
2023-01-31 08:02:16,20.8
2023-01-31 08:12:57,21.7
2023-01-31 08:28:38,20.9
2023-01-31 08:35:51,21.9
2023-01-31 08:55:01,20.9
2023-01-31 08:58:46,21.9
2023-01-31 09:21:22,21.0
2023-01-31 09:21:41,21.9
2023-01-31 09:44:36,21.9
2023-01-31 09:47:46,21.0
2023-01-31 10:07:30,21.9
2023-01-31 10:14:08,21.0
2023-01-31 10:30:25,22.0
2023-01-31 10:40:07,21.3
2023-01-31 10:53:19,22.1
2023-01-31 11:06:30,21.2
2023-01-31 11:16:14,22.2
2023-01-31 11:32:53,21.3
2023-01-31 11:39:08,22.2
2023-01-31 11:59:16,21.5
2023-01-31 12:02:04,22.2
2023-01-31 12:24:57,22.2
2023-01-31 12:25:38,21.5
2023-01-31 12:47:52,22.1
2023-01-31 12:51:38,21.6
2023-01-31 13:10:48,22.1
2023-01-31 13:18:01,21.6
2023-01-31 13:33:41,22.1
2023-01-31 13:44:22,21.6
2023-01-31 13:56:36,22.1
2023-01-31 14:10:21,21.7
2023-01-31 14:19:30,22.1
2023-01-31 14:36:42,21.7
2023-01-31 14:42:25,22.1
2023-01-31 15:03:05,21.8
2023-01-31 15:05:19,22.2
2023-01-31 15:28:14,22.2
2023-01-31 15:29:27,21.8
2023-01-31 15:51:09,22.2
2023-01-31 15:55:50,21.8
2023-01-31 16:14:03,22.2
2023-01-31 16:22:12,21.8
2023-01-31 16:36:58,22.2
2023-01-31 16:48:34,21.8
2023-01-31 16:59:52,22.2
2023-01-31 17:14:31,21.7
2023-01-31 17:40:25,21.7
2023-01-31 17:45:42,22.1
2023-01-31 18:06:47,21.7
2023-01-31 18:08:36,22.1
2023-01-31 18:31:30,22.1
2023-01-31 18:33:09,21.7
2023-01-31 18:54:25,22.1
2023-01-31 18:59:32,21.7
2023-01-31 19:17:19,22.0
2023-01-31 19:25:54,21.7
2023-01-31 19:40:14,22.0
2023-01-31 19:52:15,21.7
2023-01-31 20:03:09,22.0
2023-01-31 20:18:17,21.6
2023-01-31 20:26:03,22.0
2023-01-31 20:44:35,21.6
2023-01-31 20:48:58,22.0
2023-01-31 21:10:34,21.5
2023-01-31 21:11:53,22.0
2023-01-31 21:34:47,22.0
2023-01-31 21:36:33,21.5
2023-01-31 21:57:41,21.9
2023-01-31 22:02:54,21.5
2023-01-31 22:20:36,21.9
2023-01-31 22:28:52,21.5
2023-01-31 22:43:31,21.9
2023-01-31 22:55:12,21.5
2023-01-31 23:06:25,21.9
2023-01-31 23:21:11,21.5
2023-01-31 23:29:20,21.9
2023-01-31 23:47:31,21.5
2023-01-31 23:52:14,21.9
2023-02-01 00:13:30,21.5
2023-02-01 00:15:09,21.9
2023-02-01 00:39:52,21.4
2023-02-01 00:53:22,21.9
2023-02-01 01:06:13,21.3
2023-02-01 01:16:15,21.9
2023-02-01 01:32:12,21.4
2023-02-01 01:39:10,21.9
2023-02-01 01:58:35,21.3
2023-02-01 02:02:06,21.9
2023-02-01 02:24:59,21.9
2023-02-01 02:38:04,21.3
2023-02-01 02:47:54,21.9
2023-02-01 03:04:25,21.3
2023-02-01 03:10:49,21.9
2023-02-01 03:30:48,21.2
2023-02-01 03:33:43,21.8
2023-02-01 03:56:38,21.8
2023-02-01 03:57:09,21.2
2023-02-01 04:19:32,21.8
2023-02-01 04:23:07,21.3
2023-02-01 04:42:27,21.8
2023-02-01 04:49:28,21.2
2023-02-01 05:05:22,21.8
2023-02-01 05:15:29,21.2
2023-02-01 05:28:17,21.9
2023-02-01 05:41:50,21.2
2023-02-01 05:51:11,21.8
2023-02-01 06:07:50,21.2
2023-02-01 06:14:06,21.9
2023-02-01 06:34:12,21.2
2023-02-01 06:37:00,21.9
2023-02-01 06:59:55,21.9
2023-02-01 07:00:32,21.2
2023-02-01 07:22:50,21.9
2023-02-01 07:26:53,21.2
2023-02-01 07:45:44,22.0
2023-02-01 07:52:54,21.3
2023-02-01 08:08:39,22.0
2023-02-01 08:19:14,21.3
2023-02-01 08:31:33,22.1
2023-02-01 08:45:11,21.5
2023-02-01 08:54:28,22.2
2023-02-01 09:11:10,21.6
2023-02-01 09:17:23,22.4
2023-02-01 09:37:32,21.7
2023-02-01 09:40:17,22.5
2023-02-01 10:03:14,22.5
2023-02-01 10:03:55,21.8
2023-02-01 10:26:07,22.6
2023-02-01 10:26:22,22.6
2023-02-01 10:30:18,21.9
2023-02-01 10:49:02,22.7
2023-02-01 10:56:41,22.1
2023-02-01 11:11:56,22.8
2023-02-01 11:23:02,22.2
2023-02-01 11:34:51,22.7
2023-02-01 11:49:02,22.1
2023-02-01 11:57:45,22.7
2023-02-01 12:15:24,22.4
2023-02-01 12:20:40,22.6
2023-02-01 12:41:46,22.5
2023-02-01 12:43:34,22.7
2023-02-01 13:06:29,22.8
2023-02-01 13:08:10,22.6
2023-02-01 13:29:24,22.7
2023-02-01 13:34:08,22.3
2023-02-01 13:52:18,22.6
2023-02-01 14:00:30,22.6
2023-02-01 14:15:13,22.5
2023-02-01 14:26:52,22.6
2023-02-01 14:38:08,22.5
2023-02-01 14:53:14,22.5
2023-02-01 15:01:02,22.4
2023-02-01 15:19:36,22.6
2023-02-01 15:23:57,22.4
2023-02-01 15:45:36,22.3
2023-02-01 15:46:52,22.4
2023-02-01 16:09:46,22.4
2023-02-01 16:11:59,22.5
2023-02-01 16:32:41,22.3
2023-02-01 16:38:21,22.5
2023-02-01 16:55:36,22.3
2023-02-01 17:04:43,22.5
2023-02-01 17:18:30,22.3
2023-02-01 17:31:03,22.5
2023-02-01 17:41:25,22.3
2023-02-01 17:57:25,22.5
2023-02-01 18:04:20,22.2
2023-02-01 18:23:25,22.1
2023-02-01 18:27:15,22.2
2023-02-01 18:49:46,22.4
2023-02-01 18:50:09,22.2
2023-02-01 18:50:25,22.2
2023-02-01 19:13:04,22.2
2023-02-01 19:16:09,22.4
2023-02-01 19:35:58,22.2
2023-02-01 19:36:14,22.2
2023-02-01 19:42:30,22.4
2023-02-01 19:58:53,22.2
2023-02-01 20:08:28,22.1
2023-02-01 20:21:48,22.2
2023-02-01 20:22:03,22.2
2023-02-01 20:34:48,22.3
2023-02-01 20:44:43,22.2
2023-02-01 21:00:46,22.1
2023-02-01 21:07:37,22.2
2023-02-01 21:26:40,22.0
2023-02-01 21:30:32,22.2
2023-02-01 21:52:39,22.0
2023-02-01 21:53:27,22.2
2023-02-01 22:16:22,22.2
2023-02-01 22:19:00,22.1
2023-02-01 22:39:17,22.1
2023-02-01 22:44:57,22.0
2023-02-01 23:02:11,22.1
2023-02-01 23:10:54,22.0
2023-02-01 23:25:05,22.1
2023-02-01 23:36:52,21.9
2023-02-02 00:03:13,22.0
2023-02-02 00:03:13,22.1
